tail_num,build,age
8805,2009,11
8809,2009,11
N101HQ,2007,13
N102HQ,2007,13
N103HQ,2007,13
N104HQ,2007,13
N105HQ,2007,13
N106HQ,2007,13
N107HQ,2007,13
N108HQ,2007,13
N109HQ,2007,13
N110HQ,2007,13
N111HQ,2007,13
N112HQ,2007,13
N113HQ,2007,13
N114HQ,2007,13
N115HQ,2007,13
N116HQ,2007,13
N117HQ,2007,13
N118HQ,2007,13
N119HQ,2007,13
N120HQ,2007,13
N121HQ,2007,13
N122HQ,2007,13
N123HQ,2007,13
N124HQ,2007,13
N125HQ,2007,13
N126HQ,2008,12
N127HQ,2008,12
N128HQ,2008,12
N129HQ,2008,12
N130HQ,2008,12
N131HQ,2008,12
N132HQ,2008,12
N133HQ,2008,12
N134HQ,2008,12
N135HQ,2008,12
N136HQ,2008,12
N137HQ,2008,12
N138HQ,2008,12
N201JQ,2008,12
N202JQ,2008,12
N203JQ,2008,12
N204JQ,2008,12
N205JQ,2008,12
N206JQ,2008,12
N207JQ,2008,12
N208JQ,2008,12
N209JQ,2008,12
N210JQ,2008,12
N211JQ,2008,12
N212JQ,2008,12
N213JQ,2008,12
N214JQ,2008,12
N215JQ,2009,11
N216JQ,2009,11
N233JQ,2008,12
N235JQ,2008,12
N236JQ,2008,12
N239JQ,2008,12
N240JQ,2008,12
N241JQ,2008,12
N242JQ,2008,12
N243JQ,2008,12
N244JQ,2008,12
N245JQ,2008,12
N246JQ,2008,12
N357FC,2004,16
N401YX,2013,7
N402YX,2013,7
N403YX,2013,7
N404YX,2013,7
N405YX,2013,7
N406YX,2013,7
N407YX,2013,7
N408YX,2013,7
N409YX,2013,7
N410YX,2013,7
N411YX,2013,7
N412YX,2013,7
N413YX,2013,7
N414YX,2013,7
N415YX,2013,7
N416YX,2013,7
N417YX,2013,7
N418YX,2013,7
N419YX,2013,7
N420YX,2014,6
N421YX,2014,6
N422YX,2014,6
N423YX,2014,6
N424YX,2014,6
N425YX,2014,6
N426YX,2014,6
N427YX,2014,6
N428YX,2014,6
N429YX,2014,6
N430YX,2014,6
N431YX,2014,6
N432YX,2009,11
N433YX,2014,6
N434YX,2014,6
N435YX,2014,6
N436YX,2014,6
N437YX,2014,6
N438YX,2014,6
N439YX,2014,6
N440YX,2014,6
N441YX,2014,6
N442YX,2015,5
N443YX,2015,5
N444YX,2015,5
N445YX,2015,5
N446YX,2015,5
N447YX,2015,5
N631RW,2004,16
N632RW,2004,16
N633RW,2004,16
N634RW,2004,16
N635RW,2004,16
N636RW,2004,16
N637RW,2004,16
N638RW,2004,16
N639RW,2004,16
N640RW,2004,16
N641RW,2004,16
N642RW,2004,16
N643RW,2005,15
N644RW,2004,16
N645RW,2005,15
N646RW,2005,15
N647RW,2005,15
N648RW,2005,15
N649RW,2005,15
N650RW,2005,15
N651RW,2005,15
N652RW,2005,15
N653RW,2005,15
N654RW,2005,15
N655RW,2005,15
N656RW,2005,15
N656YX,2009,11
N657RW,2005,15
N684RW,2009,11
N721YX,2015,5
N722YX,2015,5
N723YX,2015,5
N724YX,2015,5
N725YX,2015,5
N726YX,2015,5
N727YX,2015,5
N728YX,2015,5
N729YX,2015,5
N730YX,2015,5
N731YX,2015,5
N732YX,2015,5
N733YX,2016,4
N736YX,2016,4
N739YX,2016,4
N740YX,2016,4
N741YX,2017,3
N742YX,2017,3
N743YX,2017,3
N744YX,2017,3
N745YX,2017,3
N746YX,2017,3
N747YX,2017,3
N748YX,2017,3
N749YX,2009,11
N750YX,2017,3
N751YX,2017,3
N752YX,2017,3
N806MD,2004,16
N809MD,2004,16
N810MD,2004,16
N815MD,2004,16
N818MD,2009,11
N821MD,2004,16
N823MD,2005,15
N824MD,2005,15
N826MD,2005,15
N855RW,2005,15
N856RW,2005,15
N857RW,2005,15
N858RW,2005,15
N859RW,2005,15
N860RW,2005,15
N861RW,2005,15
N862RW,2005,15
N863RW,2005,15
N864RW,2006,14
N865RW,2006,14
N867RW,2006,14
N868RW,2006,14
N869RW,2006,14
N870RW,2006,14
N871RW,2006,14
N872RW,2006,14
N873RW,2006,14
N874RW,2006,14
N875RW,2007,13
N876RW,2009,11
N878RW,2007,13
N879RW,2008,12
N880AS,2002,18
N880RW,2009,11
N882RW,2008,12
N979RP,2009,11
N10156,2004,16
N11106,2002,18
N11113,2002,18
N11119,2002,18
N11121,2003,17
N11127,2002,18
N11137,2003,17
N11150,2003,17
N11155,2004,16
N12122,2003,17
N12126,2003,17
N12136,2002,18
N12142,2003,17
N12145,2003,17
N13123,2003,17
N13124,2003,17
N13132,2003,17
N14116,2002,18
N14117,2002,18
N14125,2003,17
N14153,2003,17
N16112,2002,18
N16151,2002,18
N17138,2003,17
N17146,2003,17
N18101,2002,18
N18102,2002,18
N18114,2002,18
N18120,2003,17
N21129,2003,17
N21130,2003,17
N21144,2003,17
N24128,2003,17
N31131,2003,17
N34111,2002,18
N41104,2002,18
N605KS,1998,22
N606AE,1998,22
N607AE,2002,18
N610AE,1998,22
N611AE,1998,22
N612AE,1998,22
N613AE,1998,22
N614AE,1998,22
N615AE,1998,22
N616AE,1998,22
N618AE,1998,22
N619AE,1998,22
N621AE,1998,22
N622AE,1999,21
N623AE,1999,21
N832HK,2003,17
N835HK,2003,17
N836HK,2003,17
N839HK,2004,16
N842HK,2004,16
N843HK,2004,16
N844HK,2004,16
N845HK,2002,18
N846HK,2004,16
N847HK,2004,16
N101DU,2018,2
N102DU,2004,16
N103DU,2004,16
N104DU,2004,16
N105DU,2019,1
N106DU,2019,1
N107DU,2019,1
N108DQ,2004,16
N109DU,2019,1
N110DU,2019,1
N111NG,2019,1
N112DU,2019,1
N113DQ,2019,1
N114DU,2019,1
N115DU,2019,1
N116DU,2019,1
N117DU,2019,1
N118DU,2019,1
N119DU,2019,1
N1200K,1998,22
N1201P,1998,22
N120DU,2019,1
N121DU,2019,1
N122DU,2019,1
N123DQ,2019,1
N124DU,2019,1
N125DU,2019,1
N126DU,2019,1
N127DU,2019,1
N128DU,2019,1
N1402A,2004,16
N140LL,2004,16
N152DL,1990,30
N153DL,2004,16
N154DL,1991,29
N155DL,1991,29
N156DL,1991,29
N1602,1999,21
N1603,1999,21
N1604R,1999,21
N1605,1999,21
N16065,1999,21
N1607B,2000,20
N1608,2000,20
N1609,2000,20
N1610D,2000,20
N1611B,2000,20
N1612T,2001,19
N1613B,2001,19
N169DZ,1998,22
N171DN,1990,30
N171DZ,1998,22
N172DN,1990,30
N172DZ,1998,22
N173DZ,1998,22
N174DN,1990,30
N174DZ,1998,22
N175DN,1990,30
N175DZ,1999,21
N176DN,1990,30
N176DZ,1999,21
N177DN,1991,29
N177DZ,1999,21
N178DN,1991,29
N178DZ,2000,20
N179DN,1991,29
N180DN,1992,28
N181DN,1992,28
N182DN,1992,28
N183DN,1993,27
N184DN,1993,27
N185DN,1995,25
N186DN,1995,25
N187DN,1996,24
N188DN,2004,16
N189DN,1997,23
N190DN,1997,23
N191DN,1997,23
N192DN,1997,23
N193DN,1997,23
N194DN,1997,23
N195DN,1997,23
N196DN,1997,23
N197DN,1997,23
N198DN,1998,22
N199DN,1998,22
N301DQ,2004,16
N301DV,2004,16
N301NB,2004,16
N302DN,2004,16
N302DQ,2008,12
N302NB,2004,16
N303DN,2004,16
N303DQ,2004,16
N304DN,2016,4
N304DQ,2004,16
N305DN,2016,4
N305DQ,2008,12
N306DN,2016,4
N306DQ,2009,11
N307DQ,2004,16
N307DX,2016,4
N308DE,2004,16
N308DN,2016,4
N309DE,2009,11
N309DN,2016,4
N309US,1990,30
N310DE,2009,11
N310DN,2016,4
N311DN,2016,4
N312DN,2016,4
N312US,1990,30
N313DN,2016,4
N314DN,2016,4
N314NB,2000,20
N315DN,2016,4
N315NB,2000,20
N316DN,2017,3
N316NB,2000,20
N317DN,2017,3
N317NB,2000,20
N317US,1991,29
N318DX,2017,3
N318NB,2000,20
N319DN,2017,3
N319NB,2000,20
N319US,1991,29
N320DN,2017,3
N320NB,2000,20
N320US,1991,29
N321DH,2017,3
N321NB,2001,19
N321US,1991,29
N322DN,2017,3
N322NB,2001,19
N322US,1991,29
N323DN,2017,3
N323NB,2001,19
N323US,1991,29
N324DX,2017,3
N324NB,2001,19
N324US,1991,29
N325DN,2017,3
N325NB,2001,19
N325US,1991,29
N326DN,2017,3
N326NB,2001,19
N326US,2004,16
N327DN,2017,3
N327NB,2001,19
N327NW,1992,28
N328DN,2017,3
N328NB,2001,19
N328NW,1992,28
N329DN,2017,3
N329NB,2001,19
N329NW,1992,28
N330DX,2017,3
N330NB,2001,19
N330NW,1992,28
N331DN,2017,3
N331NB,2004,16
N331NW,1992,28
N332DN,2017,3
N332NB,2001,19
N332NW,1992,28
N333DX,2017,3
N333NB,2001,19
N333NW,1992,28
N334DN,2017,3
N334NB,2002,18
N334NW,1992,28
N335DN,2018,2
N335NB,2002,18
N335NW,1992,28
N336DX,2018,2
N336NB,2002,18
N336NW,1992,28
N337DN,2018,2
N337NB,2002,18
N337NW,2004,16
N338DN,2018,2
N338NB,2002,18
N338NW,1992,28
N339DN,2018,2
N339NB,2002,18
N339NW,1992,28
N340DN,2018,2
N340NB,2002,18
N340NW,1992,28
N341DN,2004,16
N341NB,2002,18
N341NW,1992,28
N342DN,2018,2
N342NB,2002,18
N342NW,1992,28
N343DN,2018,2
N343NB,2002,18
N343NW,1992,28
N344DN,2018,2
N344NB,2002,18
N344NW,1992,28
N345DN,2018,2
N345NB,2004,16
N345NW,1993,27
N346DN,2018,2
N346NB,2002,18
N347DN,2018,2
N347NB,2002,18
N347NW,1993,27
N348DN,2018,2
N348NB,2002,18
N348NW,1993,27
N349DX,2018,2
N349NB,2002,18
N349NW,1993,27
N350DN,2018,2
N350NA,1993,27
N351DN,2018,2
N351NB,2002,18
N351NW,1997,23
N352DN,2018,2
N352NB,2002,18
N352NW,1998,22
N353DN,2018,2
N353NB,2002,18
N353NW,1998,22
N354DN,2018,2
N354NB,2002,18
N354NW,1998,22
N355DN,2018,2
N355NB,2002,18
N355NW,1998,22
N356DN,2018,2
N356NW,1998,22
N357DN,2018,2
N357NB,2002,18
N357NW,1998,22
N358DN,2018,2
N358NB,2003,17
N358NW,1998,22
N359DN,2018,2
N359NB,2003,17
N359NW,1998,22
N360DN,2018,2
N360NB,2003,17
N360NW,1998,22
N361DN,2018,2
N361NB,2003,17
N361NW,1998,22
N362DN,2018,2
N362NB,2003,17
N362NW,1998,22
N363DN,2018,2
N363NB,2003,17
N363NW,1998,22
N364DX,2018,2
N364NB,2003,17
N364NW,1999,21
N365DN,2018,2
N365NB,2003,17
N365NW,2004,16
N366DX,2019,1
N366NB,2003,17
N366NW,1999,21
N367DN,2019,1
N367NW,1999,21
N368DN,2019,1
N368NB,2003,17
N368NW,1999,21
N369DN,2019,1
N369NB,2003,17
N369NW,1999,21
N370DN,2004,16
N370NB,2003,17
N370NW,1999,21
N371DA,1998,22
N371DN,2019,1
N371NB,2003,17
N371NW,2001,19
N372DA,1998,22
N372DN,2019,1
N372NW,2001,19
N3730B,2000,20
N3731T,2000,20
N3732J,2000,20
N3733Z,2000,20
N3734B,2000,20
N3735D,2000,20
N3736C,2000,20
N3737C,2000,20
N3738B,2000,20
N3739P,2000,20
N373DA,1998,22
N373DX,2019,1
N373NW,2001,19
N3740C,2000,20
N3741S,2001,19
N3742C,2001,19
N3743H,2001,19
N3744F,2001,19
N3745B,2001,19
N3746H,2001,19
N3747D,2004,16
N3748Y,2001,19
N3749D,2001,19
N374DA,2004,16
N374DX,2019,1
N374NW,2001,19
N3750D,2001,19
N3751B,2001,19
N3752,2001,19
N3753,2001,19
N3754A,2001,19
N3755D,2001,19
N3756,2001,19
N3757D,2001,19
N3758Y,2001,19
N3759,2001,19
N375DA,1998,22
N375DN,2004,16
N375NC,2002,18
N3760C,2001,19
N3761R,2001,19
N3762Y,2001,19
N3763D,2001,19
N3764D,2001,19
N3765,2001,19
N3766,2001,19
N3767,2001,19
N3768,2002,18
N3769L,2002,18
N376DA,1999,21
N376DN,2004,16
N376NW,2002,18
N37700,2002,18
N3771K,2002,18
N3772H,2010,10
N3773D,2010,10
N377DA,1999,21
N377DE,2014,6
N377DN,2004,16
N377NW,2003,17
N378DA,1999,21
N378DN,2019,1
N378NW,2003,17
N379DA,1999,21
N379DN,2019,1
N380DA,1999,21
N380DN,2019,1
N381DN,1999,21
N381DZ,2019,1
N382DA,1999,21
N382DN,2019,1
N383DN,1999,21
N383DZ,2019,1
N384DA,1999,21
N384DN,2019,1
N385DN,1999,21
N385DZ,2019,1
N386DA,1999,21
N386DN,2019,1
N387DA,2000,20
N387DN,2019,1
N388DA,2000,20
N388DN,2019,1
N389DA,2004,16
N390DA,2000,20
N390DN,2019,1
N391DA,2000,20
N392DA,2000,20
N392DN,2019,1
N393DA,2000,20
N393DN,2019,1
N394DA,2000,20
N394DL,1995,25
N394DX,2019,1
N395DN,2000,20
N395DZ,2019,1
N396DA,2000,20
N396DN,2004,16
N397DA,2000,20
N397DN,2019,1
N398DA,2000,20
N399DA,2000,20
N402DX,2019,1
N403DX,2019,1
N404DX,2019,1
N501DN,2017,3
N503DN,2017,3
N504DN,2017,3
N505DN,2017,3
N507DN,2018,2
N509DN,2018,2
N510DN,2018,2
N512DN,2019,1
N535US,1995,25
N536US,1995,25
N537US,1996,24
N538US,1996,24
N539US,1996,24
N540US,1996,24
N541US,2004,16
N542US,1996,24
N543US,1996,24
N544US,1996,24
N545US,1996,24
N546US,1996,24
N547US,1996,24
N548US,1996,24
N549US,1996,24
N550NW,2001,19
N551NW,2001,19
N552NW,2001,19
N553NW,2001,19
N554NW,2001,19
N555NW,2002,18
N556NW,2002,18
N557NW,2002,18
N581NW,2002,18
N582NW,2002,18
N583NW,2002,18
N584NW,2002,18
N585NW,2002,18
N586NW,2002,18
N587NW,2002,18
N588NW,2003,17
N589NW,2003,17
N590NW,2003,17
N591NW,2003,17
N592NW,2003,17
N593NW,2003,17
N594NW,2003,17
N595NW,2003,17
N596NW,2003,17
N603AT,2001,19
N607AT,2000,20
N608AT,2000,20
N624AG,2004,16
N654DL,1990,30
N658DL,2004,16
N659DL,2004,16
N660DL,1990,30
N665DN,1991,29
N667DN,1991,29
N668DN,1991,29
N669DN,1991,29
N6700,1999,21
N6701,1999,21
N6702,1999,21
N6703D,2000,20
N6704Z,2000,20
N6705Y,2000,20
N6706Q,2000,20
N6707A,2000,20
N6708D,2000,20
N6709,2000,20
N670DN,1992,28
N6710E,2000,20
N6711M,2000,20
N6712B,2000,20
N6713Y,2000,20
N6714Q,2000,20
N6715C,2001,19
N6716C,2001,19
N67171,2001,19
N671DN,1992,28
N672DL,1992,28
N673DL,1992,28
N674DL,1992,28
N675DL,1992,28
N676DL,1992,28
N678DL,1992,28
N679DA,1992,28
N680DA,1992,28
N681DA,1993,27
N682DA,1993,27
N683DA,1993,27
N684DA,1993,27
N685DA,1995,25
N686DA,1995,25
N687DL,1998,22
N688DL,1998,22
N689DL,1998,22
N690DL,1998,22
N692DL,1998,22
N693DL,1998,22
N694DL,1998,22
N695DL,1998,22
N696DL,1999,21
N697DL,1999,21
N698DL,1999,21
N699DL,1999,21
N701DN,2008,12
N702DN,2008,12
N702TW,1996,24
N703DN,2009,11
N703TW,1996,24
N704DK,2009,11
N704X,1997,23
N705DN,2009,11
N705TW,1997,23
N706DN,2009,11
N706TW,1997,23
N707DN,2009,11
N707TW,1997,23
N708DN,2009,11
N709DN,2010,10
N709TW,1997,23
N710DN,2010,10
N710TW,1997,23
N711ZX,1997,23
N712TW,1997,23
N713TW,1997,23
N717JL,2002,18
N717TW,1999,21
N718TW,1999,21
N721TW,1999,21
N722TW,1999,21
N723TW,2000,20
N727TW,1999,21
N774DE,2012,8
N775DE,2013,7
N776DE,2013,7
N801DZ,2013,7
N801NW,2003,17
N802DN,2013,7
N802NW,2003,17
N803DN,2013,7
N803NW,2003,17
N804DN,2013,7
N804NW,2003,17
N805DN,2013,7
N805NW,2003,17
N806DN,2013,7
N806NW,2004,16
N807DN,2013,7
N807NW,2004,16
N808DN,2013,7
N808NW,2004,16
N809DN,2013,7
N809NW,2005,15
N810DN,2013,7
N810NW,2005,15
N811DZ,2013,7
N811NW,2005,15
N812DN,2013,7
N812NW,2006,14
N813DN,2014,6
N813NW,2004,16
N814DN,2004,16
N814NW,2006,14
N815DN,2014,6
N815NW,2007,13
N816DN,2014,6
N816NW,2007,13
N817DN,2014,6
N817NW,2007,13
N818DA,2004,16
N818NW,2007,13
N819DN,2014,6
N819DX,2004,16
N819NW,2004,16
N820DN,2014,6
N820DX,2004,16
N820NW,2007,13
N821DN,2014,6
N821DX,2004,16
N821NW,2007,13
N822DN,2014,6
N822DX,2005,15
N822NW,2004,16
N823DN,2014,6
N823DX,2005,15
N823NW,2004,16
N824DN,2014,6
N824NW,2004,16
N825DN,2014,6
N825MH,2000,20
N825NW,2015,5
N826DN,2014,6
N826MH,2000,20
N826NW,2004,16
N827DN,2014,6
N827MH,2001,19
N827NW,2004,16
N828DN,2014,6
N828MH,2000,20
N828NW,2016,4
N829DN,2014,6
N829MH,2000,20
N829NW,2016,4
N830DN,2014,6
N830MH,2000,20
N830NW,2017,3
N831DN,2014,6
N831MH,2000,20
N831NW,2004,16
N832DN,2015,5
N832MH,2000,20
N833DN,2015,5
N833MH,2000,20
N834DN,2015,5
N834MH,2000,20
N835DN,2015,5
N835MH,2000,20
N836DN,2015,5
N836MH,2000,20
N837DN,2015,5
N837MH,2000,20
N838DN,2015,5
N838MH,2001,19
N839DN,2015,5
N839MH,2001,19
N840DN,2015,5
N840MH,2001,19
N841DN,2015,5
N841MH,2001,19
N842DN,2015,5
N842MH,2001,19
N843DN,2015,5
N843MH,2002,18
N844DN,2015,5
N844MH,2004,16
N845DN,2015,5
N845MH,2002,18
N846DN,2015,5
N847DN,2015,5
N848DN,2015,5
N849DN,2015,5
N850DN,2004,16
N851DN,2016,4
N851NW,2004,16
N852DN,2016,4
N852NW,2004,16
N853DN,2016,4
N853NW,2004,16
N854DN,2016,4
N854NW,2004,16
N855DN,2004,16
N855NW,2004,16
N856DN,2004,16
N856NW,2004,16
N857DZ,2004,16
N857NW,2004,16
N858DZ,2016,4
N858NW,2006,14
N859DN,2016,4
N859NW,2006,14
N860DA,1999,21
N860DN,2016,4
N860NW,2006,14
N861DA,1999,21
N861DN,2016,4
N861NW,2006,14
N862DA,1999,21
N862DN,2016,4
N863DA,1999,21
N863DN,2016,4
N864DA,1999,21
N864DN,2016,4
N865DA,1999,21
N865DN,2016,4
N866DA,1999,21
N866DN,2016,4
N867DA,2002,18
N867DN,2016,4
N868DN,2016,4
N869DN,2016,4
N870DN,2017,3
N871DN,2004,16
N872DN,2017,3
N873DN,2017,3
N874DN,2017,3
N875DN,2017,3
N876DN,2004,16
N877DN,2017,3
N878DN,2017,3
N879DN,2017,3
N880DN,2017,3
N881DN,2017,3
N882DN,2017,3
N883DN,2017,3
N884DN,2017,3
N885DN,2017,3
N886DN,2017,3
N887DN,2017,3
N888DU,2017,3
N889DN,2017,3
N890DN,2018,2
N891AT,2004,16
N891DN,2018,2
N892AT,2004,16
N892DN,2018,2
N893AT,2004,16
N893DN,2018,2
N894AT,2004,16
N894DN,2018,2
N895AT,2004,16
N895DN,2018,2
N896AT,2005,15
N896DN,2018,2
N897DN,2018,2
N898DN,2018,2
N899AT,2005,15
N899DN,2018,2
N900DE,1992,28
N900DU,2018,2
N900PC,1997,23
N901DA,2004,16
N901DE,1992,28
N901DN,2018,2
N902DE,1992,28
N902DN,2018,2
N903DE,1992,28
N903DN,2018,2
N904DA,2004,16
N904DE,1992,28
N904DL,1987,33
N904DN,2018,2
N905DA,1995,25
N905DE,1992,28
N905DL,1987,33
N905DN,2018,2
N906AT,2001,19
N906DA,2004,16
N906DE,1992,28
N906DL,2004,16
N906DN,2018,2
N907DA,2004,16
N907DE,1992,28
N907DL,1987,33
N907DN,2018,2
N908DA,2004,16
N908DE,1992,28
N908DL,1987,33
N908DN,2004,16
N909DA,1995,25
N909DE,1992,28
N909DN,2018,2
N910AT,2001,19
N910DE,1992,28
N910DL,2004,16
N910DN,1995,25
N910DU,2018,2
N911DA,1995,25
N911DE,1992,28
N911DL,1987,33
N911DQ,2018,2
N912DE,1992,28
N912DL,1987,33
N912DN,1996,24
N912DU,2018,2
N913DE,1993,27
N913DL,1988,32
N913DN,1996,24
N913DU,2018,2
N914DL,2004,16
N914DN,1996,24
N914DU,2019,1
N915AT,2001,19
N915DE,1993,27
N915DL,2004,16
N915DN,1996,24
N915DU,2019,1
N916DE,1993,27
N916DL,1988,32
N916DN,1996,24
N916DU,2019,1
N917DL,1988,32
N917DN,1996,24
N917DU,2019,1
N918DE,1993,27
N918DH,1996,24
N918DL,2004,16
N918DU,2019,1
N919AT,2001,19
N919DE,2004,16
N919DL,2004,16
N919DN,1997,23
N919DU,2019,1
N920AT,2000,20
N920DE,1993,27
N920DN,2004,16
N920DU,2019,1
N921AT,2000,20
N921DL,2004,16
N921DN,2004,16
N921DU,2004,16
N922AT,2005,15
N922DL,1988,32
N922DX,2004,16
N922DZ,2004,16
N923AT,2005,15
N923DL,2004,16
N923DN,2004,16
N923DZ,2019,1
N924AT,2000,20
N924DL,2004,16
N924DN,2004,16
N924DZ,2019,1
N925AT,2000,20
N925DN,2004,16
N925DZ,2019,1
N926AT,2000,20
N926DH,2004,16
N926DL,2004,16
N926DZ,2019,1
N927AT,2000,20
N927DA,2004,16
N927DN,1999,21
N927DZ,2019,1
N928AT,2000,20
N928DN,2004,16
N928DU,2019,1
N929AT,2000,20
N929DL,2004,16
N929DN,1996,24
N929DZ,2019,1
N930AT,2000,20
N930DN,1996,24
N930DZ,2019,1
N931DL,2004,16
N931DN,2004,16
N932AT,2000,20
N932DL,2004,16
N933AT,2000,20
N933DL,2004,16
N933DN,2004,16
N934AT,2000,20
N934DL,2004,16
N934DN,1996,24
N935AT,2000,20
N935DL,2004,16
N935DN,2004,16
N936AT,1999,21
N936DL,2004,16
N936DN,1996,24
N937AT,2001,19
N937DL,2004,16
N937DN,2004,16
N938AT,2006,14
N938DL,2004,16
N938DN,2004,16
N939AT,2006,14
N939DL,2004,16
N939DN,2004,16
N940AT,1999,21
N940DN,2004,16
N941DL,2004,16
N941DN,2004,16
N942AT,1999,21
N942DL,2004,16
N942DN,1997,23
N943AT,2004,16
N943DL,2004,16
N943DN,2004,16
N944AT,2004,16
N944DL,2004,16
N944DN,1997,23
N945AT,1999,21
N945DL,2004,16
N945DN,1998,22
N946AT,1999,21
N946DL,2004,16
N946DN,2004,16
N947AT,1999,21
N947DL,1989,31
N947DN,2004,16
N948AT,1999,21
N948DL,2004,16
N948DN,2004,16
N949AT,1999,21
N949DL,1990,30
N949DN,1997,23
N950AT,2000,20
N950DL,2004,16
N950DN,2004,16
N951AT,2000,20
N951DL,2004,16
N951DN,1997,23
N952AT,2000,20
N952DL,2004,16
N952DN,2004,16
N953AT,2000,20
N953DL,2004,16
N953DN,2004,16
N954AT,2000,20
N954DL,2004,16
N954DN,2004,16
N955AT,2000,20
N955DL,1990,30
N955DN,2004,16
N956AT,2000,20
N956DL,1990,30
N956DN,2004,16
N957AT,2000,20
N957DL,2004,16
N957DN,2004,16
N958AT,2004,16
N958DL,1990,30
N959AT,2001,19
N959DL,1990,30
N959DN,2004,16
N960AT,2001,19
N960DL,1990,30
N960DN,1998,22
N961AT,2001,19
N961DL,2004,16
N961DN,2004,16
N962DL,1990,30
N962DN,2004,16
N963AT,2001,19
N963DL,1990,30
N963DN,1999,21
N964AT,2001,19
N964DL,1990,30
N964DN,2004,16
N965AT,2001,19
N965DL,1990,30
N965DN,2004,16
N966AT,2001,19
N966DL,1990,30
N967AT,2001,19
N967DL,1990,30
N968AT,2004,16
N968DL,1990,30
N969AT,2004,16
N969DL,1990,30
N970AT,2004,16
N970DL,1990,30
N971AT,2001,19
N971DL,2004,16
N972AT,2001,19
N972DL,1991,29
N973DL,1991,29
N974AT,2002,18
N974DL,1991,29
N975AT,2002,18
N975DL,2004,16
N976DL,1991,29
N977AT,2004,16
N977DL,2004,16
N978AT,2004,16
N978DL,2004,16
N979AT,2002,18
N979DL,2004,16
N980AT,2004,16
N980DL,2004,16
N981AT,2002,18
N981DL,2004,16
N982AT,2004,16
N982DL,2004,16
N983AT,2004,16
N983DL,2004,16
N984DL,2004,16
N985AT,2004,16
N985DL,2004,16
N986AT,2004,16
N986DL,2004,16
N987AT,2004,16
N987DL,2004,16
N987DN,2004,16
N988AT,2004,16
N988DL,2004,16
N988DN,2004,16
N989AT,2004,16
N989DL,2004,16
N989DN,2004,16
N990AT,2004,16
N990DL,2004,16
N991AT,2004,16
N991DL,2004,16
N992AT,2004,16
N992DL,2004,16
N993AT,2002,18
N993DL,2004,16
N994AT,2004,16
N994DL,2004,16
N995AT,2004,16
N995DL,2004,16
N996AT,2004,16
N996DL,2004,16
N997AT,2004,16
N997DL,2004,16
N998AT,2004,16
N998DL,2004,16
N999DN,2004,16
N101NK,2014,6
N502NK,2005,15
N503NK,2014,6
N504NK,2005,15
N505NK,2005,15
N506NK,2005,15
N507NK,2005,15
N508NK,2005,15
