tail_num,build,age
N509NK,2014,6
N510NK,2014,6
N512NK,2006,14
N514NK,2006,14
N515NK,2006,14
N516NK,2006,14
N517NK,2006,14
N519NK,2014,6
N521NK,2006,14
N522NK,2006,14
N523NK,2006,14
N524NK,2006,14
N525NK,2014,6
N526NK,2006,14
N527NK,2014,6
N528NK,2007,13
N529NK,2007,13
N530NK,2007,13
N531NK,2007,13
N532NK,2007,13
N533NK,2008,12
N534NK,2008,12
N535NK,2010,10
N536NK,2010,10
N601NK,2010,10
N602NK,2014,6
N603NK,2010,10
N604NK,2014,6
N605NK,2014,6
N606NK,2011,9
N607NK,2011,9
N608NK,2011,9
N609NK,2011,9
N611NK,2012,8
N612NK,2012,8
N613NK,2012,8
N614NK,2012,8
N615NK,2012,8
N616NK,2012,8
N617NK,2012,8
N618NK,2013,7
N619NK,2013,7
N620NK,2013,7
N621NK,2013,7
N622NK,2013,7
N623NK,2013,7
N624NK,2013,7
N625NK,2014,6
N626NK,2014,6
N627NK,2014,6
N628NK,2014,6
N629NK,2014,6
N630NK,2014,6
N631NK,2014,6
N632NK,2014,6
N633NK,2014,6
N634NK,2014,6
N635NK,2014,6
N636NK,2015,5
N637NK,2015,5
N638NK,2015,5
N639NK,2015,5
N640NK,2015,5
N641NK,2015,5
N642NK,2015,5
N643NK,2015,5
N644NK,2016,4
N645NK,2014,6
N646NK,2014,6
N647NK,2017,3
N648NK,2017,3
N649NK,2017,3
N650NK,2017,3
N651NK,2017,3
N652NK,2017,3
N653NK,2018,2
N654NK,2018,2
N655NK,2018,2
N656NK,2018,2
N657NK,2015,5
N658NK,2015,5
N659NK,2015,5
N660NK,2014,6
N661NK,2015,5
N662NK,2015,5
N663NK,2014,6
N664NK,2014,6
N665NK,2014,6
N667NK,2014,6
N668NK,2016,4
N669NK,2016,4
N670NK,2016,4
N671NK,2016,4
N672NK,2017,3
N673NK,2017,3
N674NK,2017,3
N675NK,2017,3
N676NK,2017,3
N677NK,2017,3
N678NK,2017,3
N679NK,2017,3
N680NK,2017,3
N681NK,2017,3
N682NK,2017,3
N683NK,2018,2
N684NK,2018,2
N685NK,2018,2
N686NK,2018,2
N687NK,2018,2
N690NK,2018,2
N691NK,2018,2
N692NK,2018,2
N693NK,2018,2
N694NK,2018,2
N695NK,2014,6
N696NK,2019,1
N697NK,2010,10
N698NK,2010,10
N901NK,2016,4
N902NK,2016,4
N903NK,2016,4
N904NK,2016,4
N905NK,2016,4
N906NK,2014,6
N907NK,2018,2
N908NK,2018,2
N910NK,2018,2
N912NK,2018,2
N913NK,2017,3
N915NK,2018,2
N916NK,2019,1
N917NK,2019,1
N918NK,2019,1
N919NK,2019,1
N920NK,2014,6
N921NK,2019,1
N922NK,2019,1
N923NK,2019,1
N936NK,2021,-1
N101NN,2013,7
N102NN,2013,7
N102UW,1998,22
N103NN,2013,7
N103US,1999,21
N104NN,2013,7
N104UW,1999,21
N105NN,2013,7
N105UW,1999,21
N106NN,2014,6
N107NN,2014,6
N107US,1999,21
N108NN,2014,6
N108UW,1999,21
N109NN,2014,6
N109UW,1999,21
N110AN,2014,6
N110UW,1999,21
N111US,1999,21
N111ZM,2014,6
N112AN,2014,6
N112US,1999,21
N113AN,2014,6
N114NN,2008,12
N114UW,1999,21
N115NN,2014,6
N116AN,2014,6
N117AN,2014,6
N117UW,2000,20
N118NN,2014,6
N118US,2000,20
N119NN,2014,6
N119US,2000,20
N12028,2015,5
N120EE,2014,6
N121AN,2014,6
N121UW,2000,20
N122NN,2014,6
N122US,2000,20
N123NN,2014,6
N123UW,2000,20
N124AA,2014,6
N124US,2000,20
N125AA,2014,6
N125UW,2009,11
N126AN,2014,6
N126UW,2009,11
N127AA,2014,6
N127UW,2010,10
N128AN,2014,6
N128UW,2010,10
N129AA,2014,6
N130AN,2014,6
N131NN,2015,5
N132AN,2015,5
N133AN,2015,5
N134AN,2015,5
N135NN,2015,5
N136AN,2015,5
N137AA,2015,5
N138AN,2015,5
N139AN,2015,5
N140AN,2015,5
N141NN,2015,5
N142AN,2015,5
N143AN,2015,5
N144AN,2015,5
N145AN,2015,5
N146AA,2015,5
N147AA,2015,5
N148AN,2015,5
N149AN,2015,5
N150NN,2015,5
N150UW,2013,7
N151AN,2015,5
N151UW,2013,7
N152AA,2015,5
N152UW,2013,7
N153AN,2015,5
N153UW,2013,7
N154AA,2016,4
N154UW,2013,7
N155NN,2016,4
N155UW,2013,7
N156AN,2016,4
N156UW,2013,7
N157AA,2016,4
N157UW,2013,7
N158AN,2016,4
N159AN,2016,4
N160AN,2016,4
N161AA,2016,4
N161UW,2001,19
N162AA,2016,4
N162UW,2008,12
N163AA,2016,4
N163US,2001,19
N164NN,2016,4
N165NN,2016,4
N165US,2001,19
N166NN,2016,4
N167AN,2016,4
N167US,2001,19
N169UW,2001,19
N170US,2001,19
N171US,2001,19
N172AJ,2002,18
N172US,2001,19
N173AN,2002,18
N173US,2001,19
N174US,2008,12
N175AN,2001,19
N176AA,2002,18
N176UW,2008,12
N177AN,2002,18
N177US,2008,12
N177XF,2006,14
N178US,2001,19
N179UW,2001,19
N180US,2001,19
N181UW,2008,12
N182UW,2001,19
N183AN,1999,21
N183UW,2001,19
N184AN,2008,12
N184US,2002,18
N185AN,2001,19
N185UW,2002,18
N186AN,2001,19
N186US,2002,18
N187AN,2008,12
N187US,2002,18
N188AN,2001,19
N188US,2002,18
N189AN,2001,19
N189UW,2001,19
N190AA,2001,19
N190UW,2001,19
N191AN,2001,19
N191UW,2001,19
N192AN,2001,19
N192UW,2001,19
N193AN,2001,19
N193UW,2008,12
N194AA,2001,19
N194UW,2008,12
N195AN,2001,19
N195UW,2008,12
N196AA,2001,19
N196UW,2009,11
N197AN,2001,19
N197UW,2009,11
N198AA,2001,19
N198UW,2013,7
N199AN,2001,19
N199UW,2013,7
N200NV,2008,12
N200UU,1995,25
N201UU,1995,25
N202UW,2008,12
N203UW,2000,20
N204UW,2000,20
N205UW,2000,20
N206UW,1995,25
N207UW,2001,19
N270AY,2000,20
N271AY,2008,12
N272AY,2000,20
N273AY,2000,20
N274AY,2000,20
N275AY,2000,20
N276AY,2001,19
N277AY,2001,19
N278AY,2001,19
N279AY,2009,11
N280AY,2009,11
N281AY,2009,11
N282AY,2009,11
N283AY,2009,11
N284AY,2010,10
N285AY,2010,10
N286AY,2008,12
N287AY,2013,7
N288AY,2008,12
N289AY,2013,7
N290AY,2013,7
N291AY,2014,6
N292AY,2014,6
N293AY,2014,6
N3014R,2013,7
N301NW,2016,4
N301PA,2016,4
N302SA,2019,1
N303RE,2018,2
N303RG,2018,2
N304RB,2017,3
N305NX,2016,4
N306NY,2016,4
N306PB,2017,3
N306RC,2017,3
N308RD,2017,3
N309PC,2017,3
N310RF,2018,2
N313SB,2008,12
N314PD,2008,12
N314RH,2008,12
N315PE,2017,3
N315RJ,2018,2
N316PF,2017,3
N316RK,2018,2
N317PG,2017,3
N321RL,2018,2
N323RM,2018,2
N324RA,2017,3
N324RN,2018,2
N326RP,2018,2
N328RR,2018,2
N335PH,2017,3
N335RT,2018,2
N336RU,2018,2
N337PJ,2017,3
N338PK,2017,3
N338RS,2018,2
N339PL,2017,3
N341RW,2018,2
N342AN,2003,17
N342PM,2017,3
N342RX,2019,1
N343AN,2008,12
N343PN,2017,3
N343RY,2019,1
N344AN,2008,12
N344PP,2017,3
N346AN,2008,12
N346PR,2017,3
N347AN,2008,12
N348AN,2008,12
N349AN,2008,12
N350AN,2008,12
N350RV,2018,2
N352PS,2017,3
N354PT,2017,3
N355PU,2017,3
N357PV,2017,3
N358PW,2017,3
N359PX,2017,3
N379AA,2008,12
N381AN,2008,12
N384AA,2008,12
N385AM,1994,26
N388AA,2008,12
N389AA,2008,12
N390AA,2008,12
N391AA,2008,12
N392AN,2008,12
N393AN,2008,12
N394AN,2008,12
N395AN,2008,12
N396AN,1999,21
N397AN,1999,21
N398AN,1999,21
N399AN,2008,12
N4005X,2013,7
N400AN,2008,12
N401AN,2019,1
N402AN,2019,1
N4032T,2015,5
N403AN,2019,1
N404AN,2019,1
N405AN,2019,1
N406AN,2019,1
N407AN,2019,1
N409AA,2019,1
N412UW,2019,1
N424AA,2008,12
N426AA,2008,12
N5007E,2013,7
N501AA,2008,12
N507AY,2008,12
N508AY,2008,12
N509AY,2009,11
N510UW,2009,11
N519UW,2009,11
N521UW,2009,11
N523UW,2009,11
N524UW,2009,11
N534UW,2009,11
N535UW,2009,11
N536UW,2009,11
N537UW,2009,11
N538UW,2009,11
N539UW,2009,11
N540UW,2009,11
N542UW,2009,11
N543UW,2011,9
N544UW,2011,9
N545UW,2011,9
N546UW,2011,9
N549UW,2011,9
N551UW,2011,9
N552UW,2011,9
N553UW,2011,9
N554UW,2011,9
N555AN,2008,12
N556UW,2012,8
N557UW,2012,8
N558UW,2012,8
N559UW,2012,8
N560UW,2012,8
N561UW,2012,8
N562UW,2012,8
N563UW,2012,8
N567UW,2013,7
N568UW,2013,7
N572UW,2013,7
N573UW,2014,6
N575UW,2014,6
N576UW,2014,6
N578UW,2014,6
N579UW,2014,6
N580UW,2014,6
N581UW,2014,6
N582UW,2014,6
N583UW,2014,6
N584UW,2014,6
N585UW,2014,6
N586UW,2014,6
N587UW,2014,6
N590AA,2008,12
N601AW,2003,17
N604AW,2000,20
N647AW,1997,23
N649AW,1998,22
N650AW,1998,22
N651AW,1998,22
N652AW,1999,21
N653AW,1999,21
N654AW,1999,21
N655AW,1999,21
N656AW,1999,21
N657AW,1999,21
N658AW,1999,21
N659AW,2000,20
N660AW,2000,20
N661AW,2000,20
N662AW,2000,20
N663AW,2001,19
N664AW,2001,19
N665AW,2001,19
N667AW,2002,18
N668AW,2002,18
N669AW,2002,18
N673AW,2008,12
N679AW,2005,15
N680AW,2005,15
N691AA,1993,27
N692AA,1993,27
N70020,2014,6
N700UW,1998,22
N701UW,2008,12
N702UW,1998,22
N703UW,1998,22
N70425,2008,12
N704US,1998,22
N705UW,2008,12
N708UW,1999,21
N709UW,1999,21
N710UW,1999,21
N711UW,1999,21
N712US,1999,21
N713UW,1999,21
N714US,1999,21
N715UW,1999,21
N716UW,1999,21
N717AN,2012,8
N717UW,1999,21
N718AN,2012,8
N719AN,2013,7
N720AN,2008,12
N721AN,2013,7
N721UW,1999,21
N722AN,2013,7
N722US,1999,21
N723AN,2013,7
N723UW,1999,21
N724AN,2013,7
N724UW,1999,21
N725AN,2013,7
N725UW,1999,21
N726AN,2013,7
N727AN,2014,6
N728AN,2014,6
N729AN,2014,6
N730AN,2014,6
N730US,2000,20
N731AN,2014,6
N732AN,2008,12
N732US,2000,20
N733AR,2015,5
N733UW,2000,20
N734AR,2015,5
N735AT,2016,4
N736AT,2016,4
N737US,2000,20
N738US,2000,20
N740UW,2000,20
N741UW,2000,20
N742PS,2000,20
N744P,2000,20
N745VJ,2000,20
N746UW,2000,20
N747UW,2008,12
N748UW,2008,12
N749US,2000,20
N750AN,2001,19
N750UW,2000,20
N751AN,2001,19
N751UW,2000,20
N7528A,2008,12
N752AN,2001,19
N752US,2000,20
N753AN,2001,19
N753US,2000,20
N7541A,2008,12
N7547A,1990,30
N7548A,2008,12
N754AN,2001,19
N754UW,2000,20
N7550,2008,12
N755AN,2001,19
N755US,2000,20
N756AM,2001,19
N756US,2000,20
N757AN,2001,19
N757UW,2000,20
N758AN,2001,19
N758US,2000,20
N759AN,2001,19
N760AN,2002,18
N760US,2000,20
N761AJ,2002,18
N762AN,2002,18
N762US,2000,20
N763US,2000,20
N764US,2000,20
N765AN,2003,17
N765US,2000,20
N766AN,2003,17
N766US,2000,20
N767AJ,2006,14
N767UW,2000,20
N768AA,2006,14
N768US,2000,20
N769US,2000,20
N770AN,1999,21
N770UW,2000,20
N771AN,1999,21
N771XF,2003,17
N772AN,1999,21
N772XF,2003,17
N773AN,1999,21
N773XF,2003,17
N774AN,1999,21
N774XF,2003,17
N775AN,1999,21
N776AN,1999,21
N776XF,2004,16
N777AN,1999,21
N778AN,1999,21
N778XF,2009,11
N779AN,1999,21
N780AN,1999,21
N781AN,2000,20
N782AN,2000,20
N783AN,2000,20
N784AN,2000,20
N785AN,2000,20
N786AN,2000,20
N787AL,2000,20
N788AN,2000,20
N789AN,2000,20
N790AN,2000,20
N791AN,2000,20
N792AN,2000,20
N793AN,2000,20
N794AN,2000,20
N795AN,2000,20
N796AN,2000,20
N797AN,2001,19
N798AN,2001,19
N799AN,2001,19
N8001N,2013,7
N8009T,2013,7
N800AN,2015,5
N800NN,2009,11
N801AC,2015,5
N801AW,1998,22
N801NN,2009,11
N8027D,2015,5
N802AN,2015,5
N802AW,1998,22
N802NN,2008,12
N8030F,2015,5
N8031M,2015,5
N803AL,2015,5
N803AW,1998,22
N803NN,2008,12
N804AN,2015,5
N804AW,1999,21
N804NN,2008,12
N805AN,2015,5
N805AW,1999,21
N805NN,2009,11
N806AA,2015,5
N806AW,1999,21
N806NN,2009,11
N807AA,2015,5
N807AW,1999,21
N807NN,2008,12
N808AN,2015,5
N808AW,1999,21
N808NN,2008,12
N809AA,2015,5
N809AW,1999,21
N809NN,2009,11
N810AN,2015,5
N810AW,1999,21
N810NN,2009,11
N811AB,2015,5
N811NN,2009,11
N812AA,2015,5
N812AW,2000,20
N812NN,2009,11
N813AN,2016,4
N813AW,2000,20
N813NN,2009,11
N814AA,2016,4
N814AW,2000,20
N814NN,2009,11
N815AA,2016,4
N815AW,2000,20
N815NN,2009,11
N816AA,2016,4
N816AW,2000,20
N816NN,2009,11
N817AN,2017,3
N817AW,2000,20
N817NN,2009,11
N818AL,2017,3
N818AW,2000,20
N818NN,2009,11
N819AN,2017,3
N819AW,2000,20
N819NN,2009,11
N820AL,2016,4
N820AW,2000,20
N820NN,2009,11
N821AN,2016,4
N821AW,2000,20
N821NN,2010,10
N822AN,2008,12
N822AW,2000,20
N822NN,2010,10
N823AN,2016,4
N823AW,2001,19
N823NN,2010,10
N824AN,2017,3
N824AW,2001,19
N824NN,2010,10
N825AA,2017,3
N825AW,2001,19
N825NN,2010,10
N826AN,2017,3
N826AW,2008,12
N826NN,2010,10
N827AN,2017,3
N827AW,2001,19
N827NN,2010,10
N828AA,2017,3
N828AW,2008,12
N829AN,2017,3
N829AW,2008,12
N829NN,2010,10
N830AN,2017,3
N830AW,2008,12
N830NN,2010,10
N831AA,2017,3
N831AW,2001,19
N831NN,2010,10
N832AA,2017,3
N832AW,2001,19
N832NN,2010,10
N833AA,2017,3
N833AW,2002,18
N833NN,2010,10
N834AA,2008,12
N834AW,2008,12
N834NN,2010,10
N835AN,2018,2
N835AW,2008,12
N835NN,2010,10
N836AA,2018,2
N836AW,2005,15
N836NN,2010,10
N837AN,2018,2
N837AW,2005,15
N837NN,2010,10
N838AA,2018,2
N838AW,2005,15
N838NN,2010,10
N839AA,2018,2
N839AW,2006,14
N839NN,2010,10
N840AN,2019,1
N840AW,2006,14
N840NN,2010,10
N841AN,2019,1
N841NN,2010,10
N842NN,2010,10
N843NN,2010,10
N844NN,2010,10
N845NN,2010,10
N846NN,2010,10
N847NN,2010,10
N848NN,2010,10
N849NN,2010,10
N850NN,2010,10
N851NN,2010,10
N852NN,2010,10
N853NN,2010,10
N854NN,2010,10
N855NN,2010,10
N856NN,2010,10
N857NN,2010,10
N858NN,2010,10
N859NN,2010,10
N860NN,2010,10
N861NN,2010,10
N862NN,2010,10
N863NN,2010,10
N864NN,2010,10
N865NN,2010,10
N866NN,2010,10
N867NN,2011,9
N868NN,2011,9
N869NN,2011,9
N870NN,2011,9
N871NN,2011,9
N872NN,2011,9
N873NN,2011,9
N874NN,2011,9
N875NN,2011,9
N876NN,2011,9
N877NN,2011,9
N878NN,2011,9
N879NN,2011,9
N880NN,2011,9
N881NN,2011,9
N882NN,2011,9
N883NN,2012,8
N884NN,2012,8
N885NN,2012,8
N886NN,2012,8
N887NN,2012,8
N889NN,2012,8
N890NN,2012,8
N891NN,2012,8
N892NN,2012,8
N893NN,2012,8
N894NN,2012,8
N895NN,2012,8
N896NN,2012,8
N897NN,2012,8
N898NN,2012,8
N899NN,2012,8
N90024,2014,6
N9002U,2013,7
N9004F,2013,7
N9006,2013,7
N9008U,2013,7
N900UW,2017,3
N9010R,2013,7
N9011P,2013,7
N9012,2013,7
N9013A,2013,7
N9015D,2013,7
N9016,2014,6
N9017P,2014,6
N9018E,2014,6
N9019F,2014,6
N901AA,2017,3
N901AN,1999,21
N901NN,2012,8
N9021H,2014,6
N9022G,2014,6
N9023N,2014,6
N9025B,2014,6
N9026C,2015,5
N9029F,2015,5
N902AA,2017,3
N902AN,1999,21
N902NN,2012,8
N903AA,2017,3
N903AN,1999,21
N903NN,2012,8
N904AA,2017,3
N904AN,1999,21
N904NN,2012,8
N905AN,1999,21
N905AU,2017,3
N905NN,2012,8
N906AA,2008,12
N906AN,1999,21
N906NN,2012,8
N907AA,2017,3
N907AN,1999,21
N907NN,2012,8
N908AA,2017,3
N908AN,1999,21
N908NN,2012,8
N909AM,2017,3
N909AN,1999,21
N909NN,2012,8
N910AN,1999,21
N910AU,2017,3
N910NN,2012,8
N912AN,1999,21
N912NN,2012,8
N912UY,2014,6
N913AN,1999,21
N913NN,2013,7
N913US,2014,6
N914AN,1999,21
N914NN,2013,7
N914UY,2014,6
N915AN,1999,21
N915NN,2013,7
N915US,2014,6
N916AN,2008,12
N916NN,2013,7
N916US,2015,5
N917AN,1999,21
N917NN,2013,7
N917UY,2015,5
N918AN,1999,21
N918NN,2013,7
N918US,2015,5
N919AN,1999,21
N919NN,2013,7
N919US,2015,5
N920AN,1999,21
N920NN,2013,7
N920US,2015,5
N921AN,1999,21
N921NN,2013,7
N921US,2008,12
N922AN,1999,21
N922NN,2008,12
N922US,2015,5
N923AN,1999,21
N923NN,2013,7
N923US,2015,5
N924AN,1999,21
N924NN,2013,7
N924US,2015,5
N925AN,1999,21
N925NN,2013,7
N925UY,2015,5
N926AN,2000,20
N926NN,2013,7
N926UW,2015,5
N927AN,2000,20
N927NN,2013,7
N927UW,2015,5
N928AM,2017,3
N928AN,2000,20
N928NN,2008,12
N929AA,2017,3
N929AN,2000,20
N929NN,2013,7
N93003,2013,7
N930AN,2000,20
N930AU,2017,3
N930NN,2013,7
N931AM,2017,3
N931AN,2000,20
N931NN,2013,7
N932AM,2017,3
N932AN,2000,20
N932NN,2013,7
N933AM,2017,3
N933AN,2008,12
N933NN,2013,7
N934AA,2017,3
N934AN,2000,20
N934NN,2013,7
N935AN,2000,20
N935NN,2013,7
N936AN,2000,20
N936NN,2013,7
N937AN,2000,20
N937NN,2013,7
N938AN,2000,20
N938NN,2013,7
N938UW,1994,26
N939AN,2000,20
N939NN,2013,7
N939UW,1994,26
N9405T,2008,12
N940AN,2000,20
N940NN,2013,7
N941AN,2000,20
N941NN,2013,7
N942AN,2000,20
N942NN,2013,7
N943AN,2000,20
N943NN,2013,7
N944AN,2000,20
N944NN,2014,6
N944UW,2006,14
N945AN,2000,20
N945NN,2014,6
N945UW,2008,12
N946AN,2000,20
N946NN,2014,6
N946UW,2007,13
N947AN,2000,20
N947NN,2014,6
N947UW,2007,13
N948AN,2000,20
N948NN,2014,6
N948UW,2007,13
N949AN,2000,20
N949NN,2014,6
N949UW,2007,13
N950AN,2000,20
N950NN,2014,6
N950UW,2007,13
N951AA,2000,20
N951NN,2014,6
N951UW,2007,13
N952AA,2000,20
N952NN,2014,6
N952UW,2007,13
N953AN,2001,19
N953NN,2014,6
N953UW,2007,13
N954AN,2001,19
N954NN,2014,6
N954UW,2008,12
N955AN,2001,19
N955NN,2014,6
N955UW,2008,12
N956AN,2001,19
N956NN,2014,6
N956UW,2008,12
N957AN,2001,19
N957NN,2014,6
N957UW,2008,12
N958AN,2001,19
N958NN,2014,6
N958UW,2008,12
N959AN,2001,19
N959NN,2014,6
N959UW,2008,12
N960AN,2001,19
N960NN,2014,6
N9615W,2008,12
N9616G,1997,23
N9617R,2008,12
N9618A,1997,23
N9619V,1997,23
N961AN,2001,19
N961NN,2014,6
N961TW,1999,21
N961UW,2008,12
N9620D,1997,23
N9621A,2008,12
N9622A,1998,22
N9624T,1998,22
N9625W,1998,22
N9626F,1998,22
N9628W,2008,12
N9629H,2008,12
N962AN,2001,19
N962NN,2014,6
N962TW,1999,21
N9630A,1997,23
N963AN,2001,19
N963NN,2014,6
N963TW,1999,21
N963UW,2008,12
N964AN,2001,19
N964NN,2015,5
N964TW,1999,21
N965AN,2001,19
N965NN,2015,5
N965TW,1999,21
N965UW,2008,12
N966AN,2001,19
N966NN,2015,5
N966TW,1999,21
N9677W,1999,21
N967AN,2001,19
N967NN,2015,5
N967TW,1999,21
N967UW,2008,12
N9681B,1999,21
N968AN,2001,19
N968NN,2015,5
N968TW,1999,21
N969AN,2001,19
N969NN,2015,5
N969TW,1999,21
N970AN,2001,19
N970NN,2015,5
N970TW,1999,21
N970UY,2009,11
N971AN,2001,19
N971NN,2015,5
N971TW,1999,21
N971UY,2008,12
N972AN,2008,12
N972NN,2015,5
N972TW,1999,21
N972UY,2009,11
N973AN,2001,19
N973NN,2015,5
N973UY,2011,9
N974AN,2001,19
N974UY,2011,9
N975AN,2001,19
N975UY,2011,9
N976AN,2001,19
N976NN,2015,5
N976UY,2012,8
N977NN,2008,12
N977UY,2008,12
N978AN,2008,12
N978NN,2008,12
N978UY,2008,12
N979AN,2009,11
N979NN,2008,12
N979TW,2008,12
N979UY,2008,12
N980AN,2009,11
N980NN,2008,12
N980TW,2008,12
N980UY,2008,12
N981AN,2008,12
N981NN,2008,12
N981UY,2008,12
N982AN,2008,12
N982NN,2008,12
N982TW,2008,12
N982VJ,2008,12
N983AN,2008,12
N983NN,2008,12
N983TW,2008,12
N984NN,2008,12
N984TW,2008,12
N985NN,2008,12
N986AN,2008,12
N986NN,2008,12
N987AM,2008,12
N987AN,2008,12
N987NN,2008,12
N988AL,2008,12
N988NN,2008,12
N989AN,2008,12
N989AU,2008,12
N989NN,2008,12
N990AN,2008,12
N990AU,2008,12
N990NN,2008,12
N991AN,2008,12
N991AU,2008,12
N991NN,2008,12
N992AN,2008,12
N992AU,2008,12
N992NN,2008,12
N993AN,2008,12
N993NN,2008,12
N994AN,2008,12
N994NN,2008,12
N995AN,2008,12
N995NN,2008,12
N996AN,2008,12
N996NN,2008,12
N997AA,2008,12
N997NN,2008,12
N998AN,2008,12
N998NN,2008,12
N103SY,2014,6
N105SY,2014,6
N106SY,2014,6
N107SY,2014,6
N108SY,2014,6
N109SY,2014,6
N110SY,2014,6
N113SY,2014,6
N114SY,2014,6
N116SY,2014,6
N117SY,2014,6
N118SY,2014,6
N119SY,2014,6
N120SY,2014,6
N121SY,2014,6
N122SY,2014,6
N124SY,2014,6
N125SY,2014,6
N127SY,2014,6
N128SY,2014,6
N130SY,2015,5
N131SY,2015,5
N132SY,2015,5
N133SY,2015,5
N134SY,2015,5
N135SY,2015,5
N136SY,2015,5
N138SY,2015,5
N139SY,2015,5
N140SY,2015,5
N141SY,2015,5
N142SY,2015,5
N143SY,2015,5
N144SY,2015,5
N145SY,2015,5
N146SY,2015,5
N148SY,2015,5
N149SY,2015,5
N150SY,2015,5
N151SY,2015,5
N152SY,2008,12
N153SY,2008,12
N154SY,2008,12
N156SY,2016,4
N157SY,2016,4
N160SY,2016,4
N161PQ,2008,12
N161SY,2016,4
N162PQ,2008,12
N162SY,2016,4
N163SY,2016,4
N164SY,2016,4
N165SY,2016,4
N166SY,2016,4
N167SY,2016,4
N168SY,2016,4
N170PQ,2008,12
N170SY,2015,5
N171SY,2015,5
N173SY,2015,5
N174SY,2015,5
N175SY,2015,5
N176SY,2016,4
N177SY,2016,4
N178SY,2016,4
N179SY,2016,4
N181SY,2016,4
N182SY,2016,4
N183SY,2016,4
N184SY,2016,4
N185SY,2016,4
N186SY,2016,4
N187PQ,2008,12
N187SY,2017,3
N188SY,2017,3
N189SY,2017,3
N191SY,2017,3
N192SY,2017,3
N193SY,2017,3
N194SY,2017,3
N195SY,2017,3
N196SY,2018,2
N197SY,2018,2
N198SY,2018,2
N199SY,2018,2
N200SY,2016,4
N202SY,2016,4
N203SY,2016,4
N204SY,2016,4
N205SY,2017,3
N206SY,2017,3
N207SY,2017,3
N208SY,2017,3
N209SY,2017,3
N211SY,2017,3
N213SY,2017,3
N223JS,2004,16
N225AG,2008,12
N240SY,2016,4
N241SY,2016,4
N242SY,2016,4
N243SY,2016,4
N244SY,2016,4
N246PS,2004,16
N246SY,2016,4
N247SY,2016,4
N250SY,2016,4
N251SY,2016,4
N252SY,2016,4
N253SY,2016,4
N254SY,2016,4
N255SY,2016,4
N256SY,2017,3
N257SY,2017,3
N258SY,2017,3
N259SY,2017,3
N260SY,2017,3
N261SY,2017,3
N262SY,2018,2
N263SY,2018,2
N264SY,2018,2
N265SY,2018,2
N267SY,2018,2
N268SY,2018,2
N269SY,2018,2
N270SY,2018,2
N271SY,2018,2
N272SY,2018,2
N273SY,2018,2
N274SY,2018,2
N275SY,2018,2
N276SY,2018,2
N277SY,2018,2
N278SY,2018,2
N279SY,2018,2
N280SY,2018,2
N281SY,2018,2
N282SY,2008,12
N283SY,2018,2
N284SY,2018,2
N285SY,2018,2
N286SY,2018,2
N287SY,2018,2
N288SY,2018,2
N289SY,2018,2
N290SY,2018,2
N291SY,2018,2
N292SY,2018,2
N293SY,2019,1
N294SY,2008,12
N295SY,2008,12
N296SY,2019,1
N297SY,2019,1
N298SY,2019,1
N299SY,2019,1
